From Date,To Date,PM2.5,PM10,NO2,SO2,CO,Temp
22-03-2017 00:00,23-03-2017 00:00,143.02,260.84,29.73,22.52,0.21,30.24
23-03-2017 00:00,24-03-2017 00:00,58.09,103.62,39.24,31.64,0.16,30.99
24-03-2017 00:00,25-03-2017 00:00,58.27,96.97,40.48,32.87,0.19,31.49
25-03-2017 00:00,26-03-2017 00:00,105.11,182.37,35.22,27.8,0.21,32.41
26-03-2017 00:00,27-03-2017 00:00,56.38,99.45,33.88,26.49,0.23,32.54
27-03-2017 00:00,28-03-2017 00:00,70.23,125.89,28.86,21.66,0.42,33.01
28-03-2017 00:00,29-03-2017 00:00,55.85,99.27,36.66,29.18,0.11,33.1
29-03-2017 00:00,30-03-2017 00:00,56.18,94.64,22.6,15.63,0.09,32.41
30-03-2017 00:00,31-03-2017 00:00,58.77,99.3,22.11,15.16,0.06,31.89
31-03-2017 00:00,01-04-2017 00:00,55.28,98.04,31.07,23.78,0.1,33.01
01-04-2017 00:00,02-04-2017 00:00,91.85,171.73,30.25,23.0,0.1,32.59
02-04-2017 00:00,03-04-2017 00:00,26.06,54.19,31.49,24.2,0.06,31.35
03-04-2017 00:00,04-04-2017 00:00,75.52,145.52,25.01,17.95,0.07,30.1
04-04-2017 00:00,05-04-2017 00:00,71.81,141.39,19.21,12.36,0.07,30.21
05-04-2017 00:00,06-04-2017 00:00,32.99,73.55,21.08,14.17,0.19,30.77
06-04-2017 00:00,07-04-2017 00:00,27.99,66.0,20.22,13.34,0.25,30.75
07-04-2017 00:00,08-04-2017 00:00,37.94,81.72,22.82,15.84,0.24,29.91
08-04-2017 00:00,09-04-2017 00:00,51.25,96.86,29.78,22.58,0.56,30.47
09-04-2017 00:00,10-04-2017 00:00,59.21,96.2,36.59,29.09,0.51,32.48
10-04-2017 00:00,11-04-2017 00:00,72.14,111.33,25.64,18.56,2.13,32.54
11-04-2017 00:00,12-04-2017 00:00,66.26,102.89,24.07,17.05,0.98,32.4
12-04-2017 00:00,13-04-2017 00:00,51.18,85.37,25.78,18.71,0.27,32.99
13-04-2017 00:00,14-04-2017 00:00,90.98,163.64,29.74,22.52,0.23,33.29
14-04-2017 00:00,15-04-2017 00:00,41.43,75.56,35.88,28.42,0.11,33.21
15-04-2017 00:00,16-04-2017 00:00,42.57,84.21,26.91,19.78,0.12,32.57
16-04-2017 00:00,17-04-2017 00:00,34.98,69.64,35.69,28.24,0.11,33.1
17-04-2017 00:00,18-04-2017 00:00,40.52,78.65,33.5,26.12,0.13,32.83
18-04-2017 00:00,19-04-2017 00:00,84.28,158.68,28.03,20.87,0.24,33.79
19-04-2017 00:00,20-04-2017 00:00,83.33,155.9,29.59,22.38,0.21,33.05
20-04-2017 00:00,21-04-2017 00:00,22.07,68.34,26.84,19.72,0.13,31.83
21-04-2017 00:00,22-04-2017 00:00,17.29,52.99,21.26,14.34,0.06,30.13
22-04-2017 00:00,23-04-2017 00:00,23.51,61.08,22.89,15.91,0.06,29.68
23-04-2017 00:00,24-04-2017 00:00,25.36,59.54,24.31,17.28,0.04,29.46
24-04-2017 00:00,25-04-2017 00:00,33.13,70.89,21.81,14.87,0.06,29.68
25-04-2017 00:00,26-04-2017 00:00,35.31,72.53,23.62,16.61,0.1,29.44
26-04-2017 00:00,27-04-2017 00:00,41.35,81.95,27.36,20.22,0.11,31.02
27-04-2017 00:00,28-04-2017 00:00,41.36,79.69,23.41,16.42,0.14,31.9
28-04-2017 00:00,29-04-2017 00:00,31.72,70.55,31.76,24.46,0.14,31.81
29-04-2017 00:00,30-04-2017 00:00,77.82,123.23,26.67,19.56,0.14,31.53
30-04-2017 00:00,01-05-2017 00:00,35.99,104.16,26.67,19.55,0.1,30.47
01-05-2017 00:00,02-05-2017 00:00,41.7,79.65,31.22,23.96,0.1,32.48
02-05-2017 00:00,03-05-2017 00:00,47.29,89.64,28.8,21.62,0.13,32.22
03-05-2017 00:00,04-05-2017 00:00,46.42,90.73,29.71,137.07,0.5,33.26
04-05-2017 00:00,05-05-2017 00:00,40.07,77.27,22.65,533.84,0.79,33.47
05-05-2017 00:00,06-05-2017 00:00,46.18,83.25,22.29,17.93,0.38,34.51
06-05-2017 00:00,07-05-2017 00:00,35.45,66.88,24.55,20.48,0.34,34.01
07-05-2017 00:00,08-05-2017 00:00,27.12,60.8,22.74,18.45,0.1,32.29
08-05-2017 00:00,09-05-2017 00:00,28.53,79.39,27.24,23.51,0.13,32.85
09-05-2017 00:00,10-05-2017 00:00,21.77,48.91,27.6,23.92,0.1,32.83
10-05-2017 00:00,11-05-2017 00:00,22.44,58.2,31.5,28.32,0.11,33.15
11-05-2017 00:00,12-05-2017 00:00,67.05,132.67,27.9,24.26,0.12,33.28
12-05-2017 00:00,13-05-2017 00:00,30.19,72.97,14.06,8.65,0.13,33.1
13-05-2017 00:00,14-05-2017 00:00,78.15,144.68,9.96,4.03,0.12,31.8
14-05-2017 00:00,15-05-2017 00:00,26.45,38.01,9.91,3.98,0.08,29.46
15-05-2017 00:00,16-05-2017 00:00,16.06,39.07,15.25,3.99,0.25,30.06
16-05-2017 00:00,17-05-2017 00:00,21.14,48.72,19.93,4.0,0.34,31.33
17-05-2017 00:00,18-05-2017 00:00,22.05,49.1,19.92,4.0,0.31,31.4
18-05-2017 00:00,19-05-2017 00:00,21.18,49.07,28.48,12.91,0.26,32.0
19-05-2017 00:00,20-05-2017 00:00,21.49,50.71,32.61,17.25,0.78,31.24
20-05-2017 00:00,21-05-2017 00:00,63.02,42.28,29.91,40.01,1.25,31.26
21-05-2017 00:00,22-05-2017 00:00,8.74,32.83,26.89,16.4,1.17,30.48
22-05-2017 00:00,23-05-2017 00:00,18.87,48.62,31.94,16.69,1.3,31.61
23-05-2017 00:00,24-05-2017 00:00,70.8,155.85,30.87,12.95,1.37,32.7
24-05-2017 00:00,25-05-2017 00:00,24.6,55.46,24.09,15.67,1.33,32.83
25-05-2017 00:00,26-05-2017 00:00,67.73,139.46,21.01,9.41,1.31,31.2
26-05-2017 00:00,27-05-2017 00:00,63.23,126.41,22.28,11.98,1.25,31.0
27-05-2017 00:00,28-05-2017 00:00,123.0,206.19,21.28,9.96,1.24,30.06
28-05-2017 00:00,29-05-2017 00:00,9.7,24.1,22.09,11.6,1.23,29.89
29-05-2017 00:00,30-05-2017 00:00,13.95,31.86,21.79,10.99,1.29,29.88
30-05-2017 00:00,31-05-2017 00:00,61.53,114.0,20.72,8.83,1.3,28.82
31-05-2017 00:00,01-06-2017 00:00,12.96,30.13,20.96,9.3,1.3,30.7
01-06-2017 00:00,02-06-2017 00:00,64.62,100.51,22.25,11.92,1.3,30.73
02-06-2017 00:00,03-06-2017 00:00,73.68,116.61,22.46,12.34,1.33,31.03
03-06-2017 00:00,04-06-2017 00:00,8.18,19.06,22.69,12.81,1.33,31.16
04-06-2017 00:00,05-06-2017 00:00,39.98,27.05,21.2,9.79,1.35,30.55
05-06-2017 00:00,06-06-2017 00:00,19.39,34.58,20.62,8.61,1.37,30.24
06-06-2017 00:00,07-06-2017 00:00,24.57,39.69,21.28,9.95,1.36,29.38
07-06-2017 00:00,08-06-2017 00:00,6.86,24.32,21.86,11.13,1.35,28.4
08-06-2017 00:00,09-06-2017 00:00,8.42,20.93,21.85,11.1,1.32,27.29
09-06-2017 00:00,10-06-2017 00:00,10.94,20.47,21.38,10.17,1.36,27.9
10-06-2017 00:00,11-06-2017 00:00,68.43,102.11,21.09,9.64,1.37,27.82
11-06-2017 00:00,12-06-2017 00:00,6.46,15.86,21.59,10.58,1.36,28.45
12-06-2017 00:00,13-06-2017 00:00,149.82,201.62,21.04,9.48,1.42,26.69
13-06-2017 00:00,14-06-2017 00:00,65.12,110.27,20.85,9.32,1.45,25.97
14-06-2017 00:00,15-06-2017 00:00,11.25,23.85,21.74,10.88,1.49,26.82
15-06-2017 00:00,16-06-2017 00:00,9.29,17.47,21.09,9.56,1.48,27.11
16-06-2017 00:00,17-06-2017 00:00,81.76,105.58,21.42,10.24,1.4,27.53
17-06-2017 00:00,18-06-2017 00:00,16.23,21.31,21.31,10.02,1.44,27.22
18-06-2017 00:00,19-06-2017 00:00,17.07,17.49,21.62,10.64,1.3,28.69
19-06-2017 00:00,20-06-2017 00:00,17.49,23.63,21.08,9.54,1.35,27.99
20-06-2017 00:00,21-06-2017 00:00,17.32,19.7,20.95,9.29,1.38,27.7
21-06-2017 00:00,22-06-2017 00:00,17.76,26.7,21.13,9.65,1.37,27.94
22-06-2017 00:00,23-06-2017 00:00,11.93,19.55,21.1,9.58,1.38,27.61
23-06-2017 00:00,24-06-2017 00:00,12.32,23.88,20.84,9.06,1.39,27.21
24-06-2017 00:00,25-06-2017 00:00,16.35,28.94,20.89,9.17,1.4,26.72
25-06-2017 00:00,26-06-2017 00:00,10.52,20.05,20.86,9.1,1.38,25.1
26-06-2017 00:00,27-06-2017 00:00,69.72,216.29,20.65,8.67,1.41,25.29
27-06-2017 00:00,28-06-2017 00:00,11.03,23.34,20.81,9.01,1.47,24.93
28-06-2017 00:00,29-06-2017 00:00,10.66,22.66,21.59,10.58,1.43,24.99
29-06-2017 00:00,30-06-2017 00:00,13.3,26.82,21.33,10.06,1.49,25.33
30-06-2017 00:00,01-07-2017 00:00,13.31,25.41,21.5,10.4,1.51,25.31
01-07-2017 00:00,02-07-2017 00:00,13.33,25.72,21.38,10.15,1.47,25.77
02-07-2017 00:00,03-07-2017 00:00,9.53,19.98,21.59,10.58,1.42,25.42
03-07-2017 00:00,04-07-2017 00:00,42.43,119.45,20.8,8.98,1.47,26.29
04-07-2017 00:00,05-07-2017 00:00,15.78,33.28,21.31,10.02,1.42,25.75
05-07-2017 00:00,06-07-2017 00:00,44.78,118.75,20.86,9.11,1.46,26.01
06-07-2017 00:00,07-07-2017 00:00,15.61,34.25,21.21,9.81,1.47,25.63
07-07-2017 00:00,08-07-2017 00:00,21.04,44.17,21.27,9.93,1.51,26.5
08-07-2017 00:00,09-07-2017 00:00,44.86,122.78,21.06,9.5,1.44,27.44
09-07-2017 00:00,10-07-2017 00:00,11.74,32.47,21.7,10.81,1.35,27.16
10-07-2017 00:00,11-07-2017 00:00,19.54,44.68,21.41,10.22,1.42,27.41
11-07-2017 00:00,12-07-2017 00:00,15.98,43.56,21.37,10.14,1.54,26.17
12-07-2017 00:00,13-07-2017 00:00,20.82,38.14,21.3,9.99,1.63,25.93
13-07-2017 00:00,14-07-2017 00:00,12.86,28.72,21.31,10.02,1.52,24.6
14-07-2017 00:00,15-07-2017 00:00,70.82,196.77,21.59,10.58,1.51,24.38
15-07-2017 00:00,16-07-2017 00:00,16.09,47.1,21.95,11.32,1.53,24.38
16-07-2017 00:00,17-07-2017 00:00,11.74,25.1,21.64,10.69,1.49,23.86
17-07-2017 00:00,18-07-2017 00:00,6.14,16.27,21.9,11.21,1.56,23.15
18-07-2017 00:00,19-07-2017 00:00,8.59,20.57,22.06,11.53,1.59,23.75
19-07-2017 00:00,20-07-2017 00:00,5.77,19.61,22.37,12.16,1.54,24.83
20-07-2017 00:00,21-07-2017 00:00,8.64,20.84,22.37,12.16,1.56,24.5
21-07-2017 00:00,22-07-2017 00:00,7.81,22.58,22.04,11.55,1.52,24.92
22-07-2017 00:00,23-07-2017 00:00,13.62,34.28,21.5,10.4,1.52,25.13
23-07-2017 00:00,24-07-2017 00:00,38.61,115.6,21.76,10.93,1.46,24.49
24-07-2017 00:00,25-07-2017 00:00,14.16,39.76,21.73,10.87,1.52,24.86
25-07-2017 00:00,26-07-2017 00:00,15.0,43.83,22.46,12.36,1.51,25.46
26-07-2017 00:00,27-07-2017 00:00,15.06,43.44,23.55,14.55,1.51,24.92
27-07-2017 00:00,28-07-2017 00:00,11.51,28.93,25.06,17.64,1.53,24.47
28-07-2017 00:00,29-07-2017 00:00,12.44,28.09,26.11,19.01,1.54,24.49
29-07-2017 00:00,30-07-2017 00:00,17.62,43.73,16.01,18.7,1.56,24.9
30-07-2017 00:00,31-07-2017 00:00,11.78,36.08,7.09,20.8,1.45,25.5
31-07-2017 00:00,01-08-2017 00:00,11.69,34.85,7.14,20.62,1.54,24.83
01-08-2017 00:00,02-08-2017 00:00,10.93,28.78,5.93,19.8,1.56,24.8
02-08-2017 00:00,03-08-2017 00:00,13.82,40.04,2.8,17.46,1.58,24.9
03-08-2017 00:00,04-08-2017 00:00,197.99,389.43,2.39,21.81,1.47,24.19
04-08-2017 00:00,05-08-2017 00:00,13.1,37.14,2.63,37.62,1.39,26.25
05-08-2017 00:00,06-08-2017 00:00,14.98,47.08,3.49,45.64,1.41,26.4
06-08-2017 00:00,07-08-2017 00:00,14.34,46.43,3.16,53.3,1.39,26.52
07-08-2017 00:00,08-08-2017 00:00,15.46,115.64,3.21,42.46,1.41,26.35
08-08-2017 00:00,09-08-2017 00:00,16.83,49.38,2.72,33.1,1.41,26.96
09-08-2017 00:00,10-08-2017 00:00,42.12,128.69,2.59,32.57,1.47,25.79
10-08-2017 00:00,11-08-2017 00:00,40.89,121.59,2.41,33.69,1.41,25.21
11-08-2017 00:00,12-08-2017 00:00,68.82,207.53,2.45,33.12,1.39,25.48
12-08-2017 00:00,13-08-2017 00:00,14.09,45.18,2.73,32.75,1.39,25.92
13-08-2017 00:00,14-08-2017 00:00,40.88,124.33,2.82,31.37,1.36,26.33
14-08-2017 00:00,15-08-2017 00:00,11.37,32.27,2.35,32.68,1.44,25.65
15-08-2017 00:00,16-08-2017 00:00,12.43,35.72,2.71,31.93,1.39,25.54
16-08-2017 00:00,17-08-2017 00:00,16.04,45.85,2.65,32.84,1.44,25.55
17-08-2017 00:00,18-08-2017 00:00,105.89,290.15,2.71,32.71,1.41,25.74
18-08-2017 00:00,19-08-2017 00:00,76.07,218.9,2.97,32.63,1.46,26.03
19-08-2017 00:00,20-08-2017 00:00,10.63,33.11,2.37,33.66,1.47,23.75
20-08-2017 00:00,21-08-2017 00:00,62.24,104.8,3.18,32.52,1.39,20.85
21-08-2017 00:00,22-08-2017 00:00,11.48,29.52,2.37,34.55,1.45,23.2
22-08-2017 00:00,23-08-2017 00:00,12.78,38.37,2.53,34.03,1.46,25.78
23-08-2017 00:00,24-08-2017 00:00,13.5,39.25,2.6,33.99,1.45,26.18
24-08-2017 00:00,25-08-2017 00:00,12.82,43.09,2.58,33.12,1.38,25.69
25-08-2017 00:00,26-08-2017 00:00,5.84,97.31,1.92,33.43,1.39,24.17
26-08-2017 00:00,27-08-2017 00:00,8.86,23.02,1.98,34.07,1.42,24.85
27-08-2017 00:00,28-08-2017 00:00,35.9,114.36,2.42,32.79,1.34,23.97
28-08-2017 00:00,29-08-2017 00:00,36.02,102.98,2.68,33.89,1.55,23.82
29-08-2017 00:00,30-08-2017 00:00,7.69,19.01,3.38,33.39,1.49,23.49
30-08-2017 00:00,31-08-2017 00:00,12.13,30.78,3.1,32.91,1.51,25.81
31-08-2017 00:00,01-09-2017 00:00,19.79,57.81,2.97,34.53,1.56,26.01
01-09-2017 00:00,02-09-2017 00:00,13.02,42.52,3.75,32.29,1.48,26.36
02-09-2017 00:00,03-09-2017 00:00,13.48,38.8,4.08,32.37,1.51,25.88
03-09-2017 00:00,04-09-2017 00:00,10.13,32.88,4.65,31.18,1.44,25.89
04-09-2017 00:00,05-09-2017 00:00,19.09,54.75,5.3,31.4,1.51,27.15
05-09-2017 00:00,06-09-2017 00:00,18.61,48.13,5.68,30.01,1.45,26.85
06-09-2017 00:00,07-09-2017 00:00,45.61,53.26,6.91,29.26,1.49,27.53
07-09-2017 00:00,08-09-2017 00:00,22.34,65.95,8.06,30.43,1.74,27.95
08-09-2017 00:00,09-09-2017 00:00,38.63,123.93,7.55,30.96,1.61,26.17
09-09-2017 00:00,10-09-2017 00:00,44.99,162.21,8.33,30.68,1.72,27.87
10-09-2017 00:00,11-09-2017 00:00,14.14,37.47,7.99,30.04,1.57,28.38
11-09-2017 00:00,12-09-2017 00:00,14.02,40.69,8.32,30.49,1.77,28.49
12-09-2017 00:00,13-09-2017 00:00,16.24,40.13,8.2,31.67,1.86,29.48
13-09-2017 00:00,14-09-2017 00:00,12.48,33.56,8.5,29.99,1.65,28.68
14-09-2017 00:00,15-09-2017 00:00,65.75,200.82,9.36,28.66,1.56,27.74
15-09-2017 00:00,16-09-2017 00:00,37.71,116.15,9.03,28.75,1.61,26.1
16-09-2017 00:00,17-09-2017 00:00,12.32,43.4,8.31,28.85,1.56,26.29
17-09-2017 00:00,18-09-2017 00:00,12.48,39.43,7.73,29.15,1.45,25.85
18-09-2017 00:00,19-09-2017 00:00,5.97,28.71,8.56,28.58,1.54,26.45
19-09-2017 00:00,20-09-2017 00:00,8.93,32.37,8.91,30.48,1.72,23.76
20-09-2017 00:00,21-09-2017 00:00,5.44,20.89,8.88,30.69,1.64,22.27
21-09-2017 00:00,22-09-2017 00:00,9.46,36.97,8.47,29.17,1.61,23.82
22-09-2017 00:00,23-09-2017 00:00,37.83,186.76,8.55,28.58,1.54,25.27
23-09-2017 00:00,24-09-2017 00:00,11.99,40.99,8.03,27.68,1.46,26.1
24-09-2017 00:00,25-09-2017 00:00,44.25,136.96,9.47,27.34,1.49,27.91
25-09-2017 00:00,26-09-2017 00:00,19.06,63.98,10.76,27.13,1.56,28.03
26-09-2017 00:00,27-09-2017 00:00,20.52,63.01,10.85,28.02,1.68,27.59
27-09-2017 00:00,28-09-2017 00:00,20.55,59.27,10.66,28.05,1.69,26.79
28-09-2017 00:00,29-09-2017 00:00,21.14,63.59,11.34,27.21,1.64,27.61
29-09-2017 00:00,30-09-2017 00:00,16.89,53.11,11.4,26.78,1.62,25.4
30-09-2017 00:00,01-10-2017 00:00,17.87,61.25,11.29,26.6,1.64,27.23
01-10-2017 00:00,02-10-2017 00:00,21.55,70.74,11.37,27.15,1.6,29.21
02-10-2017 00:00,03-10-2017 00:00,24.07,78.39,12.26,25.77,1.68,29.4
03-10-2017 00:00,04-10-2017 00:00,30.63,87.42,13.67,25.33,1.88,28.92
04-10-2017 00:00,05-10-2017 00:00,33.05,94.75,14.38,27.41,2.14,29.08
05-10-2017 00:00,06-10-2017 00:00,91.81,297.99,14.41,29.22,1.95,27.06
06-10-2017 00:00,07-10-2017 00:00,22.31,75.48,11.16,28.04,1.64,26.6
07-10-2017 00:00,08-10-2017 00:00,15.25,51.55,10.39,29.03,1.69,26.75
08-10-2017 00:00,09-10-2017 00:00,40.45,114.91,11.5,26.54,1.65,26.59
09-10-2017 00:00,10-10-2017 00:00,13.75,53.78,11.51,26.94,1.69,25.78
10-10-2017 00:00,11-10-2017 00:00,41.5,129.38,10.73,27.18,1.66,25.76
11-10-2017 00:00,12-10-2017 00:00,41.59,135.41,9.8,29.05,1.74,25.07
12-10-2017 00:00,13-10-2017 00:00,41.96,134.07,11.74,28.11,1.84,27.14
13-10-2017 00:00,14-10-2017 00:00,13.19,42.97,11.42,26.6,1.85,26.51
14-10-2017 00:00,15-10-2017 00:00,15.12,49.23,11.5,28.8,1.93,25.3
15-10-2017 00:00,16-10-2017 00:00,44.52,139.22,11.45,27.82,1.8,25.95
16-10-2017 00:00,17-10-2017 00:00,25.56,77.3,13.04,27.75,2.06,28.4
17-10-2017 00:00,18-10-2017 00:00,118.49,375.92,12.93,28.75,2.04,28.35
18-10-2017 00:00,19-10-2017 00:00,58.3,170.38,13.61,26.8,1.9,26.92
